TIMESTAMP,BattV_Avg,BP_hPa_Avg,AirTC_Avg,AirTC_Std,RH,T109_C_1_Avg,T109_C_2_Avg,T109_C_3_Avg,WS_ms_Avg,WS_ms_Std,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,DT_W_Avg,TCDT_W_Avg,DBTCDT_W,,,,,,,,
UTC,Volts,hPa,Deg C,Deg C,%,Deg C,Deg C,Deg C,meters/second,meters/second,degrees,meters/second,Deg,Deg,cm,cm,cm,,,,,,,,
,Avg,Avg,Avg,Std,Smp,Avg,Avg,Avg,Avg,Std,Smp,WVc,WVc,WVc,Avg,Avg,Smp,,,,,,,,
2019-05-27 11:05,12.78,895.3727,-1.994,0.02,99.5,11.07,-3.424,-2.286,0,0,113.7,0,0,0,213.5,212.7,-0.8,,,,,,,,
2019-05-27 11:10,12.77,895.3727,-1.884,0.085,99.7,11.04,-3.501,-3.193,0,0,113.6,0,0,0,213.3,212.6,-0.673,,,,,,,,
2019-05-27 11:15,12.77,895.3727,-1.763,0.091,99.6,11.01,-3.408,-3.242,0,0,113.7,0,0,0,213.1,212.4,-0.548,,,,,,,,
2019-05-27 11:20,12.77,895.3727,-1.93,0.013,99.6,10.98,-3.401,-3.268,0,0,113.7,0,0,0,213.2,212.4,-0.765,,,,,,,,
2019-05-27 11:25,12.76,895.3727,-2.085,0.063,99.4,10.96,-3.54,-3.394,0,0,113.7,0,0,0,213.2,212.4,-0.595,,,,,,,,
2019-05-27 11:30,12.76,895.3727,-2.161,0.017,99.4,10.93,-3.565,-3.526,0,0,113.7,0,0,0,213.2,212.4,-0.596,,,,,,,,
2019-05-27 11:35,12.76,895.3727,-2.2,0.02,99.4,10.9,-3.67,-3.523,0,0,113.7,0,0,0,213.5,212.7,-1.049,,,,,,,,
2019-05-27 11:40,12.75,895.3727,-2.19,0.026,99.3,10.87,-3.609,-3.542,0,0,113.7,0,0,0,214.2,213.3,-1.156,,,,,,,,
2019-05-27 11:45,12.75,895.3727,-2.243,0.043,99.4,10.84,-3.683,-3.508,0,0,113.7,0,0,0,214,213.1,-1.401,,,,,,,,
2019-05-27 11:50,12.75,895.3727,-2.045,0.099,99.6,10.82,-3.551,-3.373,0,0,113.5,0,0,0,213.8,213,-1.325,,,,,,,,
2019-05-27 11:55,12.75,895.3727,-1.716,0.034,99.6,10.79,-3.398,-3.226,0,0,113.7,0,0,0,214,213.3,-1.494,,,,,,,,
2019-05-27 12:00,12.75,895.3798,-1.821,0.031,99.4,10.76,-3.386,-3.205,0,0,113.6,0,0,0,214,213.3,-1.534,,,,,,,,
2019-05-27 12:05,12.75,895.408,-1.836,0.02,99.4,10.73,-3.287,-3.19,0,0,113.6,0,0,0,214,213.3,-1.426,,,,,,,,
2019-05-27 12:10,12.75,895.408,-1.908,0.024,99.3,10.71,-3.321,-3.275,0,0,113.6,0,0,0,214,213.2,-1.432,,,,,,,,
2019-05-27 12:15,12.76,895.408,-1.804,0.05,99.4,10.68,-3.31,-3.247,0,0,113.5,0,0,0,214,213.3,-1.585,,,,,,,,
2019-05-27 12:20,12.76,895.408,-1.427,0.112,99.6,10.65,-3.028,-2.872,0.034,0.068,332.3,0.034,332.3,0,214.2,213.6,-1.918,,,,,,,,
2019-05-27 12:25,12.76,895.408,-1.347,0.013,99.4,10.63,-3.009,-2.846,0,0,332.2,0,0,0,214.1,213.6,-1.79,,,,,,,,
2019-05-27 12:30,12.77,895.408,-1.431,0.021,99.3,10.6,-2.938,-2.783,0,0,332.3,0,0,0,214.3,213.8,-2.04,,,,,,,,
2019-05-27 12:35,12.77,895.408,-1.44,0.03,99.2,10.57,-2.929,-2.761,0,0,332.3,0,0,0,214.2,213.7,-1.79,,,,,,,,
2019-05-27 12:40,12.77,895.408,-1.472,0.028,99.1,10.55,-2.805,-2.728,0,0,332,0,0,0,214.3,213.7,-2.006,,,,,,,,
2019-05-27 12:45,12.78,895.408,-1.451,0.047,99.2,10.52,-2.812,-2.765,0.015,0.03,284.3,0.015,284.3,0.009,214.5,214,-2.169,,,,,,,,
2019-05-27 12:50,12.78,895.408,-1.263,0.018,99.3,10.49,-2.458,-2.418,0.006,0.012,275.9,0.006,284,0,214.7,214.2,-2.523,,,,,,,,
2019-05-27 12:55,12.79,895.408,-1.264,0.074,99,10.47,-2.481,-2.478,0,0,257.1,0,0,0,215.1,214.6,-3.206,,,,,,,,
2019-05-27 13:00,12.79,895.4574,-1.421,0.039,98.8,10.44,-2.399,-2.343,0,0,135.4,0,0,0,215.8,215.2,-3.722,,,,,,,,
2019-05-27 13:05,12.8,895.6553,-1.343,0.01,98.7,10.42,-2.36,-2.325,0,0,135.1,0,0,0,216.9,216.4,-4.831,,,,,,,,
2019-05-27 13:10,12.8,895.6553,-1.417,0.023,98.4,10.39,-2.408,-2.377,0,0,135.1,0,0,0,217.1,216.6,-4.797,,,,,,,,
2019-05-27 13:15,12.81,895.6553,-1.506,0.022,98,10.36,-2.329,-2.336,0,0,135.1,0,0,0,217.2,216.6,-4.768,,,,,,,,
2019-05-27 13:20,12.82,895.6553,-1.513,0.026,98,10.34,-2.289,-2.356,0,0,135.1,0,0,0,216.6,216,-3.796,,,,,,,,
2019-05-27 13:25,12.84,895.6553,-1.341,0.102,98.1,10.31,-2.146,-2.219,0,0,135.1,0,0,0,215.8,215.3,-3.08,,,,,,,,
2019-05-27 13:30,12.87,895.6553,-0.833,0.152,98.4,10.29,-1.251,-1.423,0,0,135,0,0,0,214,213.7,-1.633,,,,,,,,
2019-05-27 13:35,12.89,895.6553,-0.416,0.074,97.8,10.27,-0.945,-1.116,0,0,77.49,0,0,0,213.6,213.4,-1.754,,,,,,,,
2019-05-27 13:40,12.91,895.6553,-0.185,0.142,96.9,10.24,-1.005,-1.1,0.003,0.007,58.33,0.003,58.05,0,215.7,215.6,-5.629,,,,,,,,
2019-05-27 13:45,12.94,895.6553,0.481,0.168,95,10.22,-0.511,-0.575,0.024,0.032,80.4,0.024,33.95,31.86,215.2,215.4,-2.369,,,,,,,,
2019-05-27 13:50,12.97,895.6553,1.029,0.169,92.2,10.19,0.391,0.246,0,0,57.62,0,0,0,213.5,213.9,-2.624,,,,,,,,
2019-05-27 13:55,12.99,895.6553,1.508,0.173,89.7,10.17,0.971,0.503,0.006,0.008,7.451,0.006,59.71,35.58,212.7,213.3,-1.648,,,,,,,,
2019-05-27 14:00,13.02,895.6383,2.122,0.118,87.9,10.15,2.106,1.579,0.077,0.122,34.55,0.077,310.7,60.85,212.4,213.2,-1.276,,,,,,,,
2019-05-27 14:05,13.05,895.5704,2.624,0.191,84.5,10.12,3.055,2.298,0.078,0.098,347.5,0.078,2.771,31.62,212,213,-1.34,,,,,,,,
2019-05-27 14:10,13.1,895.5704,3.329,0.197,84.1,10.1,3.539,2.725,0.223,0.351,146.3,0.223,25.68,1.434,212.2,213.5,-1.454,,,,,,,,
2019-05-27 14:15,13.16,895.5704,4.094,0.218,78.27,10.08,2.981,2.4,0.028,0.033,35.09,0.028,63.98,13.12,212.2,213.8,-2.007,,,,,,,,
2019-05-27 14:20,13.25,895.5704,4.829,0.211,74.6,10.06,3.163,2.613,0.013,0.008,145.5,0.013,78.14,72.17,211.8,213.7,-1.769,,,,,,,,
2019-05-27 14:25,13.34,895.5704,5.624,0.218,70.16,10.03,4.535,3.843,0.073,0.143,77.54,0.073,56.87,13.16,212.8,215,-3.117,,,,,,,,
2019-05-27 14:30,13.46,895.5704,6.068,0.192,72.29,10.01,7.235,5.48,0.035,0.071,7.66,0.035,38.37,0,212.8,215.1,-2.785,,,,,,,,
2019-05-27 14:35,13.59,895.5704,6.44,0.112,67.98,9.99,8.5,6.255,0.229,0.261,145.4,0.229,77,44.71,212.5,215,-4.057,,,,,,,,
2019-05-27 14:40,13.75,895.5704,7.101,0.134,63.11,9.97,9.57,7.276,0.307,0.343,0.167,0.307,353.7,72.99,212.3,215.1,-3.977,,,,,,,,
2019-05-27 14:45,14.05,895.5704,7.295,0.089,61.41,9.95,9.97,8.09,0.369,0.186,52.51,0.369,323.7,56.19,212.6,215.4,-3.114,,,,,,,,
2019-05-27 14:50,14.46,895.5704,7.98,0.21,59.3,9.93,11.03,9.53,0.119,0.184,107.1,0.119,122.3,55.7,211.3,214.3,-2.235,,,,,,,,
2019-05-27 14:55,14.71,895.5704,8.52,0.177,59.42,9.91,12.03,10.58,0.197,0.132,36.52,0.197,79.3,94.5,211.4,214.7,-3.207,,,,,,,,
2019-05-27 15:00,14.71,895.4461,9.07,0.291,54.66,9.89,12.77,11.34,0.082,0.143,20.12,0.082,331.6,32.66,211.3,214.8,-3.768,,,,,,,,
2019-05-27 15:05,14.71,894.9489,9.37,0.049,53.59,9.87,12.77,11.62,0.303,0.152,59.51,0.303,66.77,34.05,211,214.6,-2.747,,,,,,,,
2019-05-27 15:10,14.7,894.9489,9.29,0.134,55.14,9.85,13.4,12.46,0.519,0.329,37.8,0.519,33,44.89,211.4,214.9,-3.261,,,,,,,,
2019-05-27 15:15,14.7,894.9489,9.66,0.081,53.44,9.84,13.74,12.88,0.529,0.311,0.169,0.529,35.5,60.86,211.7,215.4,-5.978,,,,,,,,
2019-05-27 15:20,14.67,894.9489,9.92,0.205,52.57,9.82,14.28,13.49,0.439,0.177,93.3,0.439,45.91,62.95,210.9,214.7,-3.603,,,,,,,,
2019-05-27 15:25,14.64,894.9489,10.47,0.102,48.97,9.8,14.67,13.64,0.419,0.149,45.86,0.419,63.04,23.53,211.2,215.2,-4.802,,,,,,,,
2019-05-27 15:30,14.63,894.9489,10.71,0.095,49.68,9.79,15.05,14.01,0.48,0.172,33.16,0.48,14.15,62.92,210.7,214.7,-2.727,,,,,,,,
2019-05-27 15:35,14.62,894.9489,11.07,0.088,49.28,9.78,16.12,14.96,0.379,0.317,19.33,0.379,80.8,71.83,210.8,215.1,-4.025,,,,,,,,
2019-05-27 15:40,14.58,894.9489,11.08,0.126,47.67,9.76,15.87,14.58,0.788,0.445,63.64,0.788,67.17,30.48,210,214.2,-2.482,,,,,,,,
2019-05-27 15:45,14.58,894.9489,11.38,0.128,44.49,9.75,16.26,15.11,0.692,0.242,73.08,0.692,82.2,23.87,210,214.4,-2.682,,,,,,,,
2019-05-27 15:50,14.57,894.9489,11.82,0.106,47.11,9.74,16.69,15.5,0.582,0.302,10.37,0.582,46.61,19.72,209.8,214.3,-3.518,,,,,,,,
2019-05-27 15:55,14.56,894.9489,12.21,0.237,43.05,9.73,17.69,16.54,0.45,0.397,79.43,0.45,67.02,68.93,209.6,214.2,-2.866,,,,,,,,
2019-05-27 16:00,14.5,894.8122,12.47,0.134,40.74,9.72,18.01,16.76,0.532,0.296,19.84,0.532,37.92,36.15,209.8,214.6,-1.998,,,,,,,,
2019-05-27 16:05,14.5,894.2659,12.27,0.107,42.05,9.72,17.7,16.48,0.477,0.245,90.8,0.477,115.7,75.79,209.5,214.2,-2.898,,,,,,,,
2019-05-27 16:10,14.5,894.2659,12.56,0.08,40.48,9.71,17.63,16.74,0.855,0.355,120.9,0.855,101.9,17.51,209.5,214.3,-2.647,,,,,,,,
2019-05-27 16:15,14.49,894.2659,12.85,0.125,40.8,9.71,18.33,17.32,0.746,0.195,312.2,0.746,292.3,81.2,208.5,213.3,-1.19,,,,,,,,
2019-05-27 16:20,14.46,894.2659,13.2,0.081,38.44,9.71,18.66,17.86,0.462,0.282,48.9,0.462,43.87,39.65,209.3,214.3,-2.113,,,,,,,,
2019-05-27 16:25,14.44,894.2659,13.36,0.068,38.93,9.71,19.13,18.05,0.786,0.237,19.75,0.786,8.68,39.31,209.1,214.2,-0.591,,,,,,,,
2019-05-27 16:30,14.43,894.2659,13.74,0.234,35.97,9.72,19.99,18.92,0.385,0.289,77.23,0.385,86.6,20.88,208.4,213.5,-2.995,,,,,,,,
2019-05-27 16:35,14.43,894.2659,14.28,0.419,36.33,9.72,20.4,19.4,0.373,0.309,20.12,0.373,42.72,28.78,207.5,212.9,-1.073,,,,,,,,
2019-05-27 16:40,14.37,894.2659,14.48,0.109,34.87,9.73,20.21,19.12,0.516,0.229,199.7,0.516,65.72,78.75,207.5,213,-0.646,,,,,,,,
2019-05-27 16:45,14.37,894.2659,14.19,0.221,37.1,9.74,20.9,19.62,0.346,0.23,307.3,0.346,259.3,42.14,206.8,212.1,0.039,,,,,,,,
2019-05-27 16:50,14.37,894.2659,14.75,0.062,34.44,9.75,20.98,19.75,0.915,0.305,287.5,0.915,295.3,95.9,206.5,212,-0.441,,,,,,,,
2019-05-27 16:55,14.08,894.2659,14.82,0.184,32,9.76,21.37,19.96,0.747,0.378,109.5,0.747,41.15,51.55,206.8,212.3,-0.033,,,,,,,,
2019-05-27 17:00,13.91,894.1207,15.29,0.223,31.49,9.78,21.23,19.88,0.836,0.187,319.4,0.836,54.76,75.8,207.2,212.9,-1.102,,,,,,,,
2019-05-27 17:05,13.82,893.5399,15.38,0.046,30.67,9.79,21.62,20.31,0.581,0.289,108.8,0.581,73.93,43.24,207,212.8,-2.442,,,,,,,,
2019-05-27 17:10,13.75,893.5399,15.6,0.116,31.24,9.81,21.96,20.78,0.419,0.296,61.6,0.419,22.17,80.4,207.1,213,-0.128,,,,,,,,
2019-05-27 17:15,13.71,893.5399,16.16,0.34,28.42,9.83,22.26,21.06,0.136,0.208,36.65,0.136,71,18.28,206.7,212.8,-1.177,,,,,,,,
2019-05-27 17:20,13.67,893.5399,16.52,0.076,29.85,9.85,22.65,21.31,0.132,0.117,102.4,0.132,358.1,67.02,207.5,213.6,-2.652,,,,,,,,
2019-05-27 17:25,13.62,893.5399,16.89,0.187,29.37,9.88,23.13,22.16,0.143,0.126,187,0.143,192.2,60.52,207.6,213.9,-1.528,,,,,,,,
2019-05-27 17:30,13.61,893.5399,16.94,0.051,27.56,9.9,23.44,22.64,0.483,0.521,60.77,0.483,350.4,43.81,207,213.3,-2.003,,,,,,,,
2019-05-27 17:35,13.61,893.5399,16.5,0.137,28.53,9.93,23.08,22.2,0.807,0.202,252.1,0.807,286.3,43.98,206.5,212.7,-1.062,,,,,,,,
2019-05-27 17:40,13.61,893.5399,16.75,0.204,28.28,9.96,22.94,21.88,0.33,0.213,6.42,0.33,157.1,68.63,206.1,212.3,-0.442,,,,,,,,
2019-05-27 17:45,13.64,893.5399,17.06,0.299,28.28,9.99,23.13,22.11,0.945,0.439,16.3,0.945,129.6,82.5,206.9,213.3,-1.313,,,,,,,,
2019-05-27 17:50,13.64,893.5399,17.24,0.144,27.69,10.02,23.32,22.17,0.756,0.494,200,0.756,163,99.7,207.5,214,-4.54,,,,,,,,
2019-05-27 17:55,13.65,893.5399,17.33,0.099,29.21,10.05,23.49,22.07,1.039,0.186,21.64,1.039,65.75,40.87,205.9,212.4,-0.466,,,,,,,,
2019-05-27 18:00,13.63,893.376,17.76,0.11,30.17,10.09,24.54,23.19,0.624,0.397,73.45,0.624,136.6,60.25,205.8,212.4,-0.339,,,,,,,,
2019-05-27 18:05,13.61,892.7208,18.03,0.089,30.31,10.12,25.51,24.08,0.333,0.25,136.6,0.333,164.9,41.29,205.8,212.4,0.222,,,,,,,,
2019-05-27 18:10,13.56,892.7208,18.53,0.095,28.95,10.16,26.2,24.96,0.25,0.161,12.33,0.25,271.6,59.35,206,212.8,-1.228,,,,,,,,
2019-05-27 18:15,13.54,892.7208,18.15,0.13,28.89,10.2,25.18,24.02,0.477,0.294,168.7,0.477,182.2,77.96,205.6,212.3,-0.038,,,,,,,,
2019-05-27 18:20,13.54,892.7208,18.22,0.148,27.44,10.24,24.67,23.64,0.528,0.413,279.2,0.528,10.7,84.9,206.4,213.1,-1.374,,,,,,,,
2019-05-27 18:25,13.54,892.7208,18.29,0.262,26.74,10.29,25.36,24.23,0.263,0.136,347.3,0.263,14.93,56.26,206.3,213.1,-2.13,,,,,,,,
2019-05-27 18:30,13.54,892.7208,18.89,0.104,27.35,10.33,26.27,24.88,0.502,0.324,25.95,0.502,95.2,60.96,205.3,212.3,-1.068,,,,,,,,
2019-05-27 18:35,13.54,892.7208,18.63,0.309,28.52,10.38,25.59,24.49,1.138,0.489,305.4,1.138,331.4,58.28,206,213,-0.907,,,,,,,,
2019-05-27 18:40,13.54,892.7208,18.26,0.121,26.62,10.42,25.8,24.55,0.848,0.238,227.9,0.848,310.8,53.66,206.4,213.2,-1.081,,,,,,,,
2019-05-27 18:45,13.55,892.7208,18.4,0.115,27.25,10.47,25.68,23.96,1.325,0.443,350,1.325,13.46,36.56,205.8,212.6,-0.186,,,,,,,,
2019-05-27 18:50,13.55,892.7208,18.49,0.144,27.22,10.52,25.81,24.53,0.697,0.592,169.9,0.697,193.1,79.57,205.8,212.7,-1.013,,,,,,,,
2019-05-27 18:55,13.54,892.7208,18.69,0.152,27.44,10.57,26.41,25.15,1.021,0.487,248.1,1.021,346.1,68.81,206.3,213.2,-0.299,,,,,,,,
2019-05-27 19:00,13.55,892.5713,18.8,0.196,27.99,10.63,26.53,25.17,0.651,0.147,311.3,0.651,270.7,51.2,206.1,213,-1.541,,,,,,,,
2019-05-27 19:05,13.54,891.973,18.76,0.109,27.13,10.68,26.23,24.89,1.098,0.543,133.7,1.098,220.7,74.84,206.4,213.3,-1.821,,,,,,,,
2019-05-27 19:10,13.54,891.973,19.52,0.18,26.31,10.73,27.19,25.71,0.615,0.35,98.2,0.615,228.4,77.53,205.9,213.1,-1.21,,,,,,,,
2019-05-27 19:15,13.49,891.973,19.98,0.098,25.75,10.79,27.63,26,0.533,0.564,70.77,0.533,25.06,89.6,205.7,213.1,-1.465,,,,,,,,
2019-05-27 19:20,13.48,891.973,20.03,0.23,25.99,10.85,27.29,25.93,1.216,0.436,225.3,1.216,223.3,25.87,206.2,213.6,-1.835,,,,,,,,
2019-05-27 19:25,13.48,891.973,19.5,0.144,26.87,10.9,27.18,25.59,1.223,0.389,25.17,1.223,327.1,55.12,206.3,213.5,-1.042,,,,,,,,
2019-05-27 19:30,13.48,891.973,19.83,0.183,25.57,10.96,27.98,26.4,0.956,0.569,249.7,0.956,255,35.65,206.7,214.1,-2.257,,,,,,,,
2019-05-27 19:35,13.48,891.973,19.79,0.177,24.9,11.02,28.16,26.51,0.803,0.581,42.26,0.803,303.4,90.7,206.1,213.4,-1.995,,,,,,,,
2019-05-27 19:40,13.48,891.973,19.97,0.204,24.69,11.08,27.97,26.63,0.797,0.434,303,0.797,295,34.75,206.6,214,-2.284,,,,,,,,
2019-05-27 19:45,13.48,891.973,20.3,0.174,27.92,11.14,27.19,25.88,0.857,0.382,184.2,0.857,172.3,47.83,206,213.5,-1.675,,,,,,,,
2019-05-27 19:50,13.48,891.973,21.05,0.159,24.81,11.21,27.72,26.46,0.634,0.27,136.5,0.634,203.4,42.28,206,213.8,-2.636,,,,,,,,
2019-05-27 19:55,13.49,891.973,20.2,0.516,26.33,11.27,26,24.64,1.556,0.343,77.61,1.556,73.19,44.53,206.3,213.8,-0.502,,,,,,,,
2019-05-27 20:00,13.49,891.8405,20.06,0.163,24.87,11.33,27.61,26.12,0.797,0.385,215.3,0.797,264.3,40.28,206.5,214,-2.164,,,,,,,,
2019-05-27 20:05,13.48,891.311,20.54,0.164,26.08,11.4,28.35,26.79,0.994,0.393,221.3,0.994,251.4,33.55,206.2,213.8,-1.867,,,,,,,,
2019-05-27 20:10,13.48,891.311,20.23,0.095,25.14,11.46,28.1,26.47,0.976,0.51,255.3,0.976,248.6,34.18,207.1,214.6,-2.021,,,,,,,,
2019-05-27 20:15,13.48,891.311,20.68,0.23,23.7,11.52,28.55,27.05,0.575,0.452,279.6,0.575,251.9,52.19,206.3,214,-2.386,,,,,,,,
2019-05-27 20:20,13.48,891.311,20.81,0.2,24.75,11.59,28.15,26.66,1.126,0.729,20.04,1.126,248.2,70.02,207.4,215.1,-2.493,,,,,,,,
2019-05-27 20:25,13.47,891.311,20.99,0.339,23.21,11.65,28.6,27.07,0.2,0.155,137.6,0.2,168.3,61.77,207.6,215.4,-4.793,,,,,,,,
2019-05-27 20:30,13.42,891.311,21.63,0.105,22.13,11.72,28.83,27.51,0.602,0.5,290.1,0.602,265.9,83.9,206.7,214.7,-4.77,,,,,,,,
2019-05-27 20:35,13.42,891.311,21.34,0.256,25.51,11.78,29.03,27.63,0.927,0.534,113.4,0.927,252.4,55.72,207.1,215,-3.289,,,,,,,,
2019-05-27 20:40,13.42,891.311,21.91,0.404,22.81,11.85,29.37,27.78,0.793,0.631,346.3,0.793,330.7,32.95,206.3,214.4,-2.475,,,,,,,,
2019-05-27 20:45,13.42,891.311,21.24,0.178,23.54,11.91,28.24,26.52,1.134,0.456,83.3,1.134,33.9,29.56,206,213.9,-2.03,,,,,,,,
2019-05-27 20:50,13.48,891.311,21.05,0.086,23.01,11.98,27.88,26.35,1.284,0.234,37.86,1.284,29.97,76.69,206.2,213.9,-2.168,,,,,,,,
2019-05-27 20:55,13.48,891.311,21.48,0.239,22.67,12.04,28.43,27.07,0.894,0.778,21.71,0.894,50.13,64.64,205.9,213.9,-2.448,,,,,,,,
2019-05-27 21:00,13.48,891.2212,21.39,0.167,24.04,12.11,28.47,26.9,0.976,0.585,3.364,0.976,3.282,28.45,206.3,214.2,-2.796,,,,,,,,
2019-05-27 21:05,13.48,890.862,21.16,0.121,24.4,12.18,26.32,25.28,0.466,0.306,301.6,0.466,320.3,59.92,206,213.8,-2.837,,,,,,,,
2019-05-27 21:10,13.52,890.862,21.39,0.272,25.72,12.24,26.33,25.37,0.741,0.249,325.1,0.741,316.3,24.89,206.4,214.3,-2.605,,,,,,,,
2019-05-27 21:15,13.49,890.862,22.09,0.4,21.5,12.31,28.65,27.49,0.678,0.519,282.9,0.678,268.8,56.59,206.5,214.7,-4.234,,,,,,,,
2019-05-27 21:20,13.48,890.862,21.96,0.161,23.65,12.37,28.48,27.03,0.898,0.312,206.7,0.898,343.7,75.22,206.3,214.4,-2.819,,,,,,,,
2019-05-27 21:25,13.48,890.862,21.9,0.122,21.92,12.44,28.87,27.82,0.868,0.41,248.9,0.868,221.6,38.19,205.7,213.8,-2.579,,,,,,,,
2019-05-27 21:30,13.48,890.862,21.89,0.135,22.35,12.5,28.64,27.47,1.302,0.301,215.8,1.302,238.9,38.17,206.1,214.1,-1.175,,,,,,,,
2019-05-27 21:35,13.48,890.862,22.3,0.103,21.72,12.57,27.93,26.95,1.484,0.153,238.6,1.484,212.4,41.22,204.9,213.1,-1.344,,,,,,,,
2019-05-27 21:40,13.48,890.862,22.25,0.218,21.41,12.63,28.82,27.86,1.677,0.451,339.4,1.677,293.8,29.85,205.9,214.1,-1.882,,,,,,,,
2019-05-27 21:45,13.48,890.862,22.29,0.043,23.64,12.7,28.43,27.61,1.053,0.633,283.2,1.053,271.8,43.14,205.5,213.7,-2.041,,,,,,,,
2019-05-27 21:50,13.48,890.862,22.79,0.288,22.57,12.76,29.05,28.21,0.688,0.477,46.31,0.688,288.6,97.4,205.2,213.6,-1.509,,,,,,,,
2019-05-27 21:55,13.48,890.862,23.3,0.105,20.43,12.82,28.88,28.12,1.237,0.697,218.2,1.237,203.3,46.98,204.8,213.3,-1.434,,,,,,,,
2019-05-27 22:00,13.48,890.7488,22.82,0.084,22.56,12.88,28.05,27.39,1.374,0.516,201.7,1.374,222.9,21.65,205.4,213.8,-3.13,,,,,,,,
2019-05-27 22:05,13.48,890.296,22.98,0.137,21.54,12.94,28.06,27.69,1.434,0.265,191.9,1.434,222.9,45.71,205.7,214.2,-4.075,,,,,,,,
2019-05-27 22:10,13.53,890.296,22.95,0.062,20.43,13,27.38,27.26,1.377,0.382,282.3,1.377,217.1,35.32,205.9,214.3,-1.32,,,,,,,,
2019-05-27 22:15,13.49,890.296,22.88,0.115,21.05,13.06,27.31,27.7,1.103,0.406,233,1.103,234.2,31.7,206.2,214.6,-4.069,,,,,,,,
2019-05-27 22:20,13.47,890.296,23.53,0.179,20.05,13.12,28.21,28.63,1.307,0.2,65.88,1.307,354.6,42.56,197.9,206.3,-3.497,,,,,,,,
2019-05-27 22:25,13.47,890.296,23.73,0.219,21.84,13.18,28.03,28.44,1.226,0.469,205,1.226,259.2,36.07,205.3,214,-3.753,,,,,,,,
2019-05-27 22:30,13.48,890.296,23.08,0.277,20.94,13.24,27.02,27.9,1.218,0.413,194.2,1.218,195.3,36.39,203.5,211.9,4.858,,,,,,,,
2019-05-27 22:35,13.48,890.296,23.19,0.244,19.73,13.3,27.49,28.55,1.164,0.398,265.7,1.164,226.1,40.06,163.2,170,-0.326,,,,,,,,
2019-05-27 22:40,13.48,890.296,23.54,0.199,20.92,13.36,28.01,28.9,0.722,0.431,204.9,0.722,220.5,91.8,204.5,213.1,-0.665,,,,,,,,
2019-05-27 22:45,13.48,890.296,23.74,0.037,20.16,13.42,27.55,28.03,1.154,0.507,145,1.154,217.5,61.53,204.6,213.3,-2.362,,,,,,,,
2019-05-27 22:50,13.48,890.296,23.87,0.042,19.35,13.48,28.1,28.34,1.139,0.507,218.5,1.139,201,34.39,203.6,212.3,-0.467,,,,,,,,
2019-05-27 22:55,13.48,890.296,24.02,0.091,18.38,13.53,28.07,28.12,1.748,0.655,215.3,1.748,203.6,18.57,203.5,212.3,-0.642,,,,,,,,
2019-05-27 23:00,13.49,890.1801,23.77,0.352,18.82,13.59,27.6,27.22,1.428,0.19,296.5,1.428,335.2,58.11,203.6,212.2,-0.035,,,,,,,,
2019-05-27 23:05,13.53,889.7163,23.45,0.18,17.09,13.65,28.15,27.58,1.179,0.686,51.56,1.179,310.7,51.15,204.1,212.7,-1.588,,,,,,,,
2019-05-27 23:10,13.48,889.7163,23.67,0.037,18.2,13.7,28.48,27.82,0.497,0.228,354.4,0.497,311.9,32.04,204.4,213,-1.907,,,,,,,,
2019-05-27 23:15,13.48,889.7163,23.73,0.262,18.6,13.76,28.6,27.82,1.347,0.837,290.8,1.347,315.5,22.41,203.4,212.1,0.32,,,,,,,,
2019-05-27 23:20,13.5,889.7163,23.14,0.075,19.43,13.81,28.49,27.52,1.492,0.273,238.7,1.492,265.9,35.84,204.3,212.7,-1.064,,,,,,,,
2019-05-27 23:25,13.52,889.7163,23.16,0.204,18.89,13.87,28.53,27.62,0.988,0.52,221.9,0.988,227.9,71.03,203.8,212.3,-0.632,,,,,,,,
2019-05-27 23:30,13.54,889.7163,23.58,0.072,19.24,13.92,28.22,27.31,0.953,0.29,34.18,0.953,269.5,86.9,204,212.7,-1.037,,,,,,,,
2019-05-27 23:35,13.53,889.7163,23.47,0.236,20.03,13.98,28.86,27.84,0.754,0.488,302.7,0.754,270,45.67,204.6,213.2,-2.121,,,,,,,,
2019-05-27 23:40,13.52,889.7163,23.69,0.155,18.12,14.03,29,28,1.296,0.254,297.3,1.296,294.5,26.07,204.1,212.8,-0.718,,,,,,,,
2019-05-27 23:45,13.55,889.7163,23.55,0.172,18.56,14.08,27.9,26.97,1.024,0.227,192.9,1.024,171.6,51.37,204.4,213,-1.181,,,,,,,,
2019-05-27 23:50,13.55,889.7163,23.69,0.108,19.58,14.14,27.66,26.87,0.373,0.505,246.3,0.373,237.4,68.94,204.6,213.3,-2.123,,,,,,,,
2019-05-27 23:55,13.55,889.7163,24.01,0.173,18.49,14.19,27.78,26.96,0.806,0.497,16.37,0.806,31.07,57.12,204.2,213,-0.861,,,,,,,,
2019-05-28 0:00,13.55,889.6554,23.96,0.075,19.22,14.24,27.36,26.58,0.979,0.264,151.3,0.979,212.1,50.38,204.4,213.2,-2.275,,,,,,,,
2019-05-28 0:05,13.55,889.4118,24.16,0.082,17.61,14.29,27.31,26.65,0.823,0.318,214.5,0.823,237.2,74.2,204,212.8,-0.868,,,,,,,,
2019-05-28 0:10,13.55,889.4118,24.1,0.076,18.65,14.34,26.87,26.2,1.007,0.301,248.1,1.007,287.5,46.26,203.9,212.7,-1.575,,,,,,,,
